Dehashed name,WEM name (English),WEM name (日本語)
vs06070100_22dic_02,812164703.wem,992214619.wem
vs06070100_23syu_00,328217634.wem,658505724.wem
vs06070100_24dic_00,492897768.wem,244213534.wem
vs06070100_25dic_01,563185103.wem,657493249.wem
vs06070100_25dic_02,839565220.wem,536162057.wem
vs06070100_26rai_00,698036953.wem,268572377.wem
vs06070100_27dic_00,558979685.wem,207676771.wem
vs06070100_28dic_00,753995889.wem,630441940.wem
vs06070100_29oda_00,396528294.wem,993717896.wem
vs06070100_30dic_00,564401550.wem,62278287.wem
vs06070150_01rai_00,461101803.wem,618104934.wem
vs06070150_02syu_00,561986540.wem,638354577.wem
vs06070150_03kar_00,317212305.wem,141897467.wem
vs06070150_04dan_00,858102950.wem,213325243.wem
vs06070150_05rai_01,914789641.wem,113335640.wem
vs06070150_05rai_02,966269283.wem,142762087.wem
vs06070150_06syu_01,939774948.wem,555588398.wem
vs06070150_06syu_02,956701827.wem,555354304.wem
vs06080100_01syu_00,986070167.wem,302655851.wem
vs06080100_02rai_00,577834533.wem,563137817.wem
vs06080100_03syu_00,465734058.wem,705880716.wem
vs06080100_04dan_00,398329165.wem,519774084.wem
vs06080100_05syu_00,584174601.wem,1062181935.wem
vs06080100_06dan_00,170157603.wem,516764988.wem
vs06080100_07syu_01,634238902.wem,635355491.wem
vs06080100_07syu_02,172522443.wem,551019253.wem
vs06080100_08dan_01,1049223788.wem,416084742.wem
vs06080100_08dan_02,93013377.wem,945055729.wem
vs06080100_08dan_03,685589287.wem,824931195.wem
vs06080100_09dan_00,477569873.wem,47110086.wem
vs06080100_10syu_00,319675388.wem,372934626.wem
vs06080100_11dan_01,76220736.wem,230181788.wem
vs06080100_11dan_02,197881871.wem,108566653.wem
vs06080100_12syu_00,788455835.wem,161751345.wem
vs06080100_13dan_01,965386527.wem,909145998.wem
vs06080100_13dan_02,809180033.wem,677753945.wem
vs06080100_14syu_00,485988344.wem,871823849.wem
vs06080100_15dan_00,945836337.wem,660673886.wem
vs06080150_01syu_00,32470392.wem,250749555.wem
vs06080150_02rai_00,807324342.wem,494614667.wem
vs06080150_03dan_00,52118737.wem,109964668.wem
vs06080150_04dan_00,281482526.wem,513240694.wem
vs06080150_05syu_01,710396713.wem,888407706.wem
vs06080150_06syu_00,131006871.wem,1039655832.wem
vs06080150_08rai_01,241629292.wem,714764512.wem
vs06080150_08rai_02,793595997.wem,252480446.wem
vs06080150_08rai_03,626950418.wem,1047450770.wem
vs06080150_09syu_00,223675976.wem,155543663.wem
vs07030100_01rai_00,145391804.wem,723815834.wem
vs07030100_02kar_00,952767422.wem,836081141.wem
vs07030100_03rai_00,614517954.wem,10522071.wem
vs07030100_04dan_01,18506526.wem,947745863.wem
vs07030100_04dan_02,192743577.wem,172034217.wem
vs07030100_05rai_00,801948783.wem,392367220.wem
vs07030100_06kar_01,798717801.wem,954909413.wem
vs07030100_06kar_02,75743765.wem,792202486.wem
vs07030100_07rai_00,683435940.wem,841714725.wem
vs07030160_01syu_01,211427161.wem,227266139.wem
vs07030160_01syu_02,1041847285.wem,237148449.wem
vs07030160_01syu_03,1010243160.wem,76168378.wem
vs07030170_01kar_00,666998154.wem,65796577.wem
vs07030170_02dan_00,737817841.wem,138880409.wem
vs07030170_03rai_00,835380692.wem,710637808.wem
vs07030170_04dan_01,172586887.wem,939151292.wem
vs07030170_04dan_02,842640537.wem,339157180.wem
vs07040150_01kar_00,773297284.wem,659025802.wem
vs07040150_02syu_00,94106207.wem,867502904.wem
vs07040150_03kar_01,1042073939.wem,175253891.wem
vs07040150_03kar_02,36226332.wem,824248355.wem
vs07040150_04rai_00,630143961.wem,667129084.wem
vs07040150_05kar_01,790552552.wem,839001540.wem
vs07040150_05kar_02,943100186.wem,444403184.wem
vs07040150_06syu_00,972781051.wem,799576825.wem
vs07040150_07kar_00,855560566.wem,254148417.wem
vs07040150_08rai_00,187490116.wem,843779571.wem
vs07040150_09kar_00,147371857.wem,823664306.wem
vs07040150_10rai_00,540750322.wem,645633695.wem
vs07040150_11kar_01,562649764.wem,128135784.wem
vs07040150_11kar_02,1036340223.wem,1055385641.wem
vs07040150_12dan_00,239977863.wem,336519759.wem
vs07040150_13kar_00,84284217.wem,756020012.wem
vs07040150_14syu_00,791445675.wem,47303385.wem
vs07040150_15rai_00,1034280934.wem,523322189.wem
vs07040150_16syu_01,932854602.wem,144534824.wem
vs07040150_16syu_02,996125897.wem,849237299.wem
vs07040150_17rai_00,525254543.wem,7375432.wem
vs07060150_01rai_00,905818503.wem,785590284.wem
vs07060150_02rai_00,280253750.wem,342412339.wem
vs07060150_03syu_00,24228379.wem,5891071.wem
vs07060150_04syu_01,603981485.wem,259985329.wem
vs07060150_04syu_02,476691246.wem,397078160.wem
vs07060150_05rai_00,276538732.wem,64289300.wem
vs07060150_06syu_01,1007283330.wem,868736677.wem
vs07060150_06syu_02,429402670.wem,876903889.wem
vs07060150_07rai_00,119123731.wem,675428882.wem
vs07060150_08syu_00,1046378193.wem,1039326306.wem
vs07060150_09syu_00,561076052.wem,98313584.wem
vs07060150_10rai_00,1038181422.wem,307586893.wem
vs07060150_11syu_01,235932697.wem,2879086.wem
vs07060150_11syu_02,902928339.wem,525307244.wem
vs07060150_12rai_01,299950037.wem,787158774.wem
vs07060150_12rai_02,645352813.wem,619952075.wem
vs07060150_12rai_03,960189227.wem,455223001.wem
vs07060150_12rai_04,837699359.wem,1043497631.wem
vs07060150_13syu_00,907903214.wem,681437778.wem
vs07060150_14rai_01,228572200.wem,737700544.wem
vs07060150_14rai_02,823625828.wem,164210143.wem
vs07060150_15syu_00,844156800.wem,1018177049.wem
vs07060150_16rai_01,220320425.wem,996832881.wem
vs07060150_16rai_02,230715823.wem,1031413725.wem
vs07060150_17syu_00,557953560.wem,921135848.wem
vs07060150_18syu_00,657648957.wem,590377192.wem
vs07070150_01kar_00,179854345.wem,581952368.wem
vs07070150_02mer_00,432654844.wem,984431748.wem
vs07070150_03dan_01,160666366.wem,35710300.wem
vs07070150_03dan_02,118389819.wem,290472393.wem
vs07070150_04mer_01,898841947.wem,471649400.wem
vs07070150_04mer_02,233212117.wem,306594947.wem
vs07070150_05syu_00,699000471.wem,883519548.wem
vs07070150_06mer_00,264796213.wem,739953293.wem
vs07070150_07rai_00,250230695.wem,955728515.wem
vs07070150_08mer_00,738550429.wem,443564521.wem
vs07070150_09rai_00,826797457.wem,908021945.wem
vs07070150_10mer_00,966696169.wem,998459824.wem
vs07070150_11rai_00,100848483.wem,23191634.wem
vs07070150_12mer_00,862793369.wem,94491870.wem
vs07070150_13syu_00,471639472.wem,374916038.wem
vs07070150_14syu_00,552305350.wem,476242896.wem
vs07070150_15mer_00,879412385.wem,1041441693.wem
vs07070150_16kar_00,880687604.wem,663231797.wem
vs07070150_17rai_00,91967566.wem,67644074.wem
vs07080100_01mer_00,651151143.wem,438180248.wem
vs07080100_02syu_00,573790222.wem,1056615934.wem
vs07080100_03mer_00,152134762.wem,733013183.wem
vs07080100_04syu_00,452633646.wem,558449968.wem
vs07080100_05mer_00,181106377.wem,978012030.wem
vs07080150_01mer_00,299271007.wem,208993870.wem
vs07080150_02rai_00,870527854.wem,945278172.wem
vs07080150_03nop_00,955992265.wem,55138036.wem
vs07080150_04mer_00,498810955.wem,80150102.wem
vs07080150_05nop_00,800921958.wem,536456715.wem
vs07080150_06mer_00,589025557.wem,202329961.wem
vs07090150_01nop_00,61935920.wem,575597679.wem
vs07090150_02nop_00,481511267.wem,665818690.wem
vs07090150_03nop_00,8169119.wem,586629121.wem
vs07090150_04nop_00,130982223.wem,132830109.wem
vs07090150_05nop_00,171284335.wem,409321529.wem
vs07090150_06nop_00,183766416.wem,353689558.wem
vs07090150_07nop_00,843260646.wem,553145049.wem
vs07090150_08nop_00,1059769774.wem,600412454.wem
vs07090150_09mer_01,797962334.wem,618578218.wem
vs07090150_09mer_02,1054591085.wem,850932049.wem
vs07090150_10nop_00,471031526.wem,25833411.wem
vs07090150_11nop_00,51347071.wem,179527710.wem
vs07090150_12nop_00,851006978.wem,585809611.wem
vs07090150_13nop_00,579012756.wem,838424939.wem
vs07090150_14syu_00,525081281.wem,757426535.wem
vs07100100_01don_01,154800173.wem,361572156.wem
vs07100100_01don_02,542152128.wem,286340268.wem
vs07100100_02don_00,903578643.wem,863179019.wem
vs07100100_03mer_00,241818568.wem,266646822.wem
vs07100100_04mer_01,1000991255.wem,658120349.wem
vs07100100_04mer_02,580552465.wem,880663548.wem
vs07100100_05don_00,26692897.wem,577273549.wem
vs07100100_06mer_00,317898586.wem,244631848.wem
vs07100100_07don_00,358286170.wem,449786291.wem
vs07100100_08mer_01,649318999.wem,720366939.wem
vs07100100_08mer_02,418103788.wem,1010149502.wem
vs07100100_09kar_00,995335015.wem,613050611.wem
vs07100100_10dan_00,141892809.wem,646655463.wem
vs07100100_11syu_00,381415813.wem,99398034.wem
vs07100150_01syu_00,845440642.wem,144338114.wem
vs07100150_02syu_00,234677291.wem,154809845.wem
vs07100150_03mer_00,434708828.wem,1024819239.wem
vs07100150_04mer_00,55613733.wem,544605627.wem
vs07100150_05aru_00,348471667.wem,268730122.wem
vs07100150_06syu_01,367818581.wem,764965056.wem
vs07100150_06syu_02,990749641.wem,524819603.wem
vs07100150_07mer_01,636508716.wem,284646140.wem
vs07100150_07mer_02,121816076.wem,938484804.wem
vs07100150_08syu_01,190231601.wem,26585702.wem
vs07100150_08syu_02,323099341.wem,545283241.wem
vs07100150_09mer_00,342538003.wem,158097154.wem
vs07100150_10mer_00,517446796.wem,652860482.wem
vs07100150_11syu_01,379438869.wem,788948440.wem
vs07100150_11syu_02,493711818.wem,968244694.wem
vs07100150_12mer_00,747190616.wem,302405951.wem
vs07100150_13syu_00,78495522.wem,959770879.wem
vs07100150_14mer_01,747852992.wem,954410950.wem
vs07100150_14mer_02,191770419.wem,666478089.wem
vs07100150_15syu_00,874935202.wem,79714986.wem
vs07100150_16mer_00,795506645.wem,242806765.wem
vs07100150_17syu_00,478591845.wem,119816432.wem
vs07100150_18mer_00,663307359.wem,239074906.wem
vs07100150_19syu_00,31401633.wem,309437671.wem
vs07100150_20mer_00,888947267.wem,369844326.wem
vs07100150_21syu_00,169218389.wem,592235683.wem
vs07100150_22mer_00,841502594.wem,554447916.wem
vs07100150_23syu_01,284464146.wem,237707438.wem
vs07100150_23syu_02,673565681.wem,469902109.wem
vs07100150_24rai_00,702472605.wem,541741846.wem
vs07100150_25mer_00,514891121.wem,396501144.wem
vs07100150_26rai_00,1021431618.wem,280728100.wem
vs07100150_27mer_00,978896010.wem,721579846.wem
vs07100150_28rai_00,536010361.wem,660556713.wem
vs07100150_29kar_00,551563156.wem,259119022.wem
vs07100150_30rai_01,620953043.wem,682568929.wem
vs07100150_30rai_02,323334429.wem,264771433.wem
vs07100150_30rai_03,1055156010.wem,110047710.wem
vs07100150_30rai_04,434530270.wem,211187254.wem
vs07100150_31dan_00,642952229.wem,1028592160.wem
vs07100150_32mer_00,970449336.wem,300624044.wem
vs07100150_33don_01,554118617.wem,779515533.wem
vs07100150_33don_02,239394589.wem,211456505.wem
vs07100150_33don_03,796248914.wem,945021991.wem
vs07100150_33don_04,908655542.wem,342017790.wem
vs07100150_34mer_00,51502760.wem,577458313.wem
vs07100150_35don_00,433261517.wem,16305331.wem
vs07100150_36rai_00,546467500.wem,281541090.wem
vs07100150_37don_00,816648506.wem,510002328.wem
vs07100150_38rai_00,1040567217.wem,81635600.wem
vs07100150_39syu_00,1050757537.wem,598973265.wem
vs07120100_01dan_01,1018106887.wem,954626755.wem
vs07120100_01dan_02,774213974.wem,399145925.wem
vs07120100_02syu_01,1045626196.wem,528035653.wem
vs07120100_02syu_02,631915025.wem,552262567.wem
vs07120100_03dan_00,375344380.wem,940860232.wem
vs07120100_04syu_00,9847871.wem,909398184.wem
vs07120100_05dan_01,344149507.wem,1040824158.wem
vs07120100_05dan_02,864624887.wem,472872060.wem
vs07120100_06syu_00,347457681.wem,781451859.wem
vs07120100_07rai_00,160073457.wem,248757908.wem
vs07120100_08dan_01,547426986.wem,714686534.wem
vs07120100_08dan_02,649159644.wem,864336123.wem
vs07120100_09kar_00,478467468.wem,659726284.wem
vs07120100_10mer_00,175808967.wem,230991244.wem
vs07120100_11syu_00,814148173.wem,1064841785.wem
vs07120100_12don_01,637057680.wem,73506249.wem
vs07120100_12don_02,728059224.wem,165109788.wem
vs07120100_13rik_01,632134002.wem,998138008.wem
vs07120100_13rik_02,462145354.wem,173321795.wem
vs07120100_14syu_00,639587656.wem,289980622.wem
vs07120100_15rik_01,10227951.wem,223875538.wem
vs07120100_15rik_02,607403027.wem,1026143202.wem
vs07120100_16rai_01,798946439.wem,9851651.wem
vs07120100_16rai_02,89937060.wem,816719033.wem
vs07120100_17kar_00,53732356.wem,84610186.wem
vs07130100_01rik_00,749711006.wem,153039002.wem
vs07130100_02rai_00,406540181.wem,446297051.wem
vs07130100_03rik_00,230643733.wem,713899395.wem
vs07130100_04rik_00,516212346.wem,380524665.wem
vs07130100_05mer_00,826195178.wem,407547746.wem
vs07130100_06rik_01,249308772.wem,651923320.wem
vs07130100_06rik_02,1061709452.wem,280823551.wem
vs07130100_06rik_03,849291659.wem,156015731.wem
vs07130100_07rai_01,524062431.wem,318420234.wem
vs07130100_07rai_02,608934852.wem,231660679.wem
vs07140100_01syu_00,258963401.wem,672746651.wem
vs07140100_02rik_00,742925500.wem,12077686.wem
vs07140100_03syu_00,808755945.wem,750304350.wem
vs07140100_04rik_00,10585704.wem,1010991698.wem
vs07140100_05rai_00,135978367.wem,996845443.wem
vs07140100_06rik_00,323441385.wem,199945648.wem
vs07140100_07dan_00,382917244.wem,709933744.wem
vs07140100_08syu_00,142188486.wem,739752717.wem
vs07140100_09rik_01,378616470.wem,249347245.wem
vs07140100_09rik_02,426899225.wem,376919947.wem
vs07140100_09rik_03,798705815.wem,300230688.wem
vs07150100_01rik_01,230890987.wem,274090018.wem
vs07150100_01rik_02,536138306.wem,406479732.wem
vs07150100_02mer_00,1030530161.wem,464620520.wem
vs07150100_03kar_00,32219135.wem,224639033.wem
vs07150100_04dan_00,887618337.wem,193281451.wem
vs07150100_05mer_00,892598436.wem,714558988.wem
vs07150100_06syu_01,700362312.wem,267623697.wem
vs07150100_06syu_02,383455561.wem,1045994402.wem
vs07150100_07mer_00,952996273.wem,416512719.wem
vs07150100_08syu_01,991266387.wem,407432700.wem
vs07150100_08syu_02,460113117.wem,1058446958.wem
vs07150100_08syu_03,732228691.wem,23104693.wem
vs07150100_09mer_00,184962938.wem,482128087.wem
vs07150100_10syu_00,775986927.wem,12246451.wem
vs07150100_11mer_01,548777544.wem,176620347.wem
vs07150100_11mer_02,556710021.wem,790518925.wem
vs07150100_11mer_03,860858767.wem,997667918.wem
vs07150100_11mer_04,834231911.wem,253618620.wem
vs07170150_01kar_01,330173772.wem,71345106.wem
vs07170150_01kar_02,462418056.wem,1044858042.wem
vs07170150_01kar_03,464229201.wem,888307148.wem
vs07170150_02dan_01,991223401.wem,345919521.wem
vs07170150_02dan_02,800640142.wem,678273285.wem
vs07170150_03syu_00,649941581.wem,170523906.wem
vs07170150_04rai_00,151274719.wem,798551824.wem
vs07170150_05syu_01,547442561.wem,495705819.wem
vs07170150_05syu_02,349588467.wem,912052758.wem
vs07170150_06rai_00,1003175188.wem,679793205.wem
vs07170150_07syu_00,376608832.wem,1025798055.wem
vs07170150_08mer_01,204326864.wem,622246207.wem
vs07170150_08mer_02,138452837.wem,817660123.wem
vs07170150_09mer_00,894160209.wem,1042350236.wem
vs07170150_10syu_00,245403869.wem,689644415.wem
vs07170150_11rik_01,90351175.wem,1007857144.wem
vs07170150_11rik_02,589825051.wem,479483975.wem
vs07170150_12rik_00,151048621.wem,213204035.wem
vs07170150_13dan_00,174853321.wem,83480963.wem
vs07170150_14rai_00,820402854.wem,659234595.wem
vs07170150_15rik_01,5019571.wem,96496485.wem
vs07170150_15rik_02,188947610.wem,764510747.wem
vs07180100_01nop_00,183962704.wem,217590528.wem
vs07180100_02nop_00,984926342.wem,377537220.wem
vs07180100_03nop_00,741509644.wem,775998994.wem
vs07180100_04rai_00,841085329.wem,641951377.wem
vs07180100_05kar_01,707371051.wem,731373218.wem
vs07180100_05kar_02,380063309.wem,349097056.wem
vs07180100_06rik_01,333733177.wem,99032982.wem
vs07180100_06rik_02,512264685.wem,576886198.wem
vs07180100_07don_01,317767937.wem,427418359.wem
vs07180100_07don_02,390062447.wem,576181956.wem
vs07180100_08don_00,643165893.wem,922080085.wem
vs07180100_09don_01,346634882.wem,923942007.wem
vs07180100_09don_02,976263679.wem,164384125.wem
vs07180100_10rik_00,851421902.wem,1030362704.wem
vs07180100_11don_00,1065244203.wem,808914793.wem
vs07180100_12rik_00,276372610.wem,440735924.wem
vs07180100_13don_01,781217375.wem,991199919.wem
vs07180100_13don_02,255894785.wem,644629233.wem
vs07180100_14rik_00,104472201.wem,143707018.wem
vs07180100_15don_00,685954053.wem,475681782.wem
vs07180100_16nop_00,330436084.wem,506232564.wem
vs07180100_17nop_00,82735808.wem,768260647.wem
vs07180100_18nop_00,973954099.wem,367256152.wem
vs07180100_19rai_00,1047171351.wem,988063391.wem
vs07180100_20rik_00,740521299.wem,457428239.wem
vs07180100_21rai_00,710685864.wem,1010635653.wem
vs07180100_22syu_00,763620029.wem,323415492.wem
vs07180100_23rik_00,650386185.wem,805639039.wem
vs07180100_24syu_00,53339543.wem,1019277781.wem
vs07180100_25oka_01,756553085.wem,477112960.wem
vs07180100_25oka_02,891672322.wem,54860625.wem
vs07180100_26rik_01,940535294.wem,5670633.wem
vs07180100_26rik_02,910479187.wem,918957062.wem
vs07180100_27rai_00,625944077.wem,835783900.wem
vs07190100_01don_00,698502312.wem,832903047.wem
vs07190100_02mer_00,810415674.wem,470128220.wem
vs07190100_03don_00,537709216.wem,265303652.wem
vs07190100_04kar_00,535389557.wem,205752026.wem
vs07190100_05rai_00,285934254.wem,122994518.wem
vs07190100_06mer_01,384308222.wem,394438832.wem
vs07190100_06mer_02,174773803.wem,27419653.wem
vs07190100_07don_01,547727573.wem,645599101.wem
vs07190100_07don_02,171654735.wem,235656773.wem
vs07190100_07don_03,722872882.wem,379575568.wem
vs07190100_08mer_00,54153990.wem,927769077.wem
vs07190100_09mer_01,851932902.wem,541719712.wem
vs07190100_09mer_02,494930249.wem,493185275.wem
vs07200100_01syu_00,173295341.wem,297081031.wem
vs07200100_02mer_00,91470239.wem,1042132607.wem
vs07200100_03syu_00,786562521.wem,223992182.wem
vs07200100_04mer_00,852380306.wem,198061009.wem
vs07200100_05syu_01,283491404.wem,660328800.wem
vs07200100_05syu_02,74529687.wem,193972217.wem
vs07200100_06mer_00,482054659.wem,22094929.wem
vs07200100_07syu_00,544640517.wem,626812928.wem
vs07200100_08mer_01,813959133.wem,179853187.wem
vs07200100_08mer_02,46949533.wem,269569923.wem
vs07200100_09kar_00,540106647.wem,287961453.wem
vs07200100_10mer_00,1005527345.wem,443302718.wem
vs07200100_11rai_00,941345433.wem,681750746.wem
vs07200100_12dan_00,548817958.wem,779803944.wem
vs07200100_13mer_01,516017539.wem,1007027695.wem
vs07200100_13mer_02,791177292.wem,527807788.wem
vs07200100_14dan_01,45513221.wem,549083283.wem
vs07200100_14dan_02,714238097.wem,546462434.wem
vs07200100_15mer_00,753253721.wem,563220894.wem
vs07200100_16rai_00,856415068.wem,639288523.wem
vs07200100_17kar_00,162803798.wem,98679402.wem
vs07200100_18rai_00,293131771.wem,364481452.wem
vs07200100_19dan_01,478030941.wem,902375172.wem
vs07200100_19dan_02,5630207.wem,846636778.wem
vs07200100_19dan_03,477954201.wem,701480895.wem
vs07200100_20rai_00,492010710.wem,377187617.wem
vs07200100_21kar_00,384288943.wem,713482769.wem
vs07200100_22rai_01,38903619.wem,374789933.wem
vs07200100_22rai_02,750535457.wem,631977618.wem
vs07200100_23kar_00,308272596.wem,283908270.wem
vs07200100_24mer_00,22667891.wem,308808557.wem
vs07200100_25dan_00,479390718.wem,162327912.wem
vs07200100_26mer_00,766935182.wem,437372513.wem
vs07200100_27syu_00,345174247.wem,619255650.wem
vs07200100_28mer_00,151141317.wem,57364250.wem
vs07200150_01rai_00,170082363.wem,117634456.wem
vs07200150_02rik_00,254157336.wem,444425886.wem
vs07200150_03rai_00,168150990.wem,78820136.wem
vs07200150_04mer_00,825448067.wem,625838873.wem
vs08010100_01rai_01,291420995.wem,360357170.wem
vs08010100_01rai_02,1041733782.wem,917634158.wem
vs08010100_02dan_00,782900867.wem,27626670.wem
vs08010100_03rai_00,344462549.wem,692215885.wem
vs08010100_04mer_00,406802850.wem,1028296936.wem
vs08010100_05syu_00,440027265.wem,380713464.wem
vs08010100_06mer_01,752784604.wem,76865324.wem
vs08010100_06mer_02,98507226.wem,530622204.wem
vs08010100_07rai_00,580112080.wem,852558173.wem
vs08010100_08mer_00,936176599.wem,979861755.wem
vs08010100_09syu_00,369579266.wem,783228069.wem
vs08010100_10mer_00,1043734564.wem,812332185.wem
vs08010100_11mer_00,810643549.wem,999052674.wem
